OBJECTID,PCR_HISTORY_ID,PCR_YEAR,PERP_YEAR,RATED_DATE,ODOT_DISTRICT,COUNTY_CD,NLFID,JURISDICTION,ROUTE_TYPE,ROUTE_NBR,ROUTE_SUFFIX,DIRECTION_CD,CTL_BEGIN,CTL_END,DIVIDED_HWY,FUNCTIONAL_CLASS,URBAN_AREA_CODE,AREA_TYPE,HPMS_SAMPLE_ID,LANES,MAINTENANCE_AUTHORITY,ACCESS_CONTROL,NHS,PRIORITY_SYSTEM,BASE_TYPE,SURFACE_TYPE,PAVE_TYPE,SURFACE_WIDTH,ROADWAY_WIDTH_NBR,PCR_NBR,TOT_PCR_DEDUCT_NBR,TOT_STRUCT_DEDUCT_NBR,TOT_CRACK_DEDUCT_NBR,TOT_RUT_DEDUCT_NBR,BASE_FAILURE,BASE_FAILURE_VALUE,BLEEDING,BLEEDING_VALUE,BLOCK_TRANS_CRK,BLOCK_TRANS_CRK_VALUE,BRICK_DETERIORATION,BRICK_DETER_VALUE,CORNER_BREAK,CORNER_BREAK_VALUE,CORRUGATION,CORRUGATION_VALUE,CROWN,CROWN_VALUE,CRACK_SEAL_DEFICIENCY,CRACK_SEAL_DEF_VALUE,DISCOLORATION,DISCOLORATION_VALUE,DRAINAGE,DRAINAGE_VALUE,DUST,DUST_VALUE,EDGE_CRACKING,EDGE_CRACKING_VALUE,FAULTING,FAULTING_VALUE,GRAVEL_LAYER,GRAVEL_LAYER_VALUE,JOINT_REF_CRK,JOINT_REF_CRK_VALUE,JOINT_SLT_DMG,JOINT_SLT_DMG_VALUE,JOINT_EROSION,JOINT_EROSION_VALUE,JOINT_SPALLING,JOINT_SPALLING_VALUE,LONGITUDINAL_JOINT_CRACKING,LONG_JOINT_CRK_VALUE,LONG_JOINT_SPAL,LONG_JOINT_SPAL_VALUE,LONGITUDINAL_CRACKING,LONG_CRACKING_VALUE,LOOSE_AGGREGATE,LOOSE_AGGREGATE_VALUE,MAP_CRACKING,MAP_CRACKING_VALUE,INTER_TRANS_CRK,INTER_TRANS_CRK_VALUE,PATCHING,PATCHING_VALUE,POPOUT,POPOUT_VALUE,POTHOLE,POTHOLE_VALUE,PRESSURE_DAMAGE,PRESSURE_DAMAGE_VALUE,PUMPING,PUMPING_VALUE,PUNCHOUT,PUNCHOUT_VALUE,RANDOM_CRACKING,RANDOM_CRACKING_VALUE,RAVELING,RAVELING_VALUE,RUTTING,RUTTING_VALUE,SURF_DIS_OR_DEBOND,SURF_DIS_DEBOND_VALUE,SETTLEMENT,SETTLEMENT_VALUE,SHATTERED_SLAB,SHATTERED_SLAB_VALUE,SPALLING,SPALLING_VALUE,SURFACE_DETERIORATION,SURFACE_DETER_VALUE,TRANSVERSE_CRK,TRANSVERSE_CRK_VALUE,TRANS_CRK_PL_CONC,TRANS_CRK_PL_CONC_VALUE,TRANS_CRK_RF_CONC,TRANS_CRK_RF_CONC_VALUE,THERMAL_CRACKING,THERMAL_CRACKING_VALUE,TRANS_CRK_UJ_BASE,TRANS_CK_UJ_BASE_VALUE,WASHBOARD,WASHBOARD_VALUE,WHEEL_TRACK_CRK,WHEEL_TRACK_CRK_VALUE,AADT_PASSENGER,AADT_TOTAL,AADT_BC_TRUCK,ESAL,AVG_IRI,LEFT_MUNI_NAME,CITY_NAME,LEFT_TWP_NAME,TOWNSHIP_NAME,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
3896729,40c415a157bf4964b69c8f6cb638e1b5,2019,2018,2019-09-11T00:00:00Z,10,MRG,SMRGSR00669**C,S,SR,00669,*,UP,13.2,19.05,N,5,99999,RURAL,NA,2,NA,3,NA,G,L,G,FLEX,21,29,80,20.25,11.25,12.95,1.8,NA,NA,NA,NA,MO,3.5,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,3,LO,1.8,NA,NA,LO,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,4.2,241,461,219,47280,87,NA,NA,MALTA,MALTA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,12248.480505
3896732,15ab43537b244ea7bc743803653124ee,2019,2018,2019-07-31T00:00:00Z,11,HAS,SHASSR00009**C,S,SR,00009,*,UP,6.49,8.08,N,5,99999,RURAL,NA,2,NA,3,NA,G,K,G,FLEX,20,28,55,45.35,21.35,27.75,5.6,NA,NA,NA,NA,HO,5,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,3,MF,5.6,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7,NA,NA,NA,NA,MO,5.25,2925,3316,390,NA,127,CADIZ,CADIZ,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,3369.114099
3896735,ddf72db353c54c43845dc91346f2144b,2019,2018,2019-06-25T00:00:00Z,7,MOT,SMOTSR00201**C,S,SR,00201,*,UP,0.17,0.22,N,3,22528,URBAN,NA,2,NA,3,N,U,P,G,FLEX,20,20,67,32.95,9.95,21.95,0,NA,NA,NA,NA,HO,5,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7,NA,NA,NA,NA,HO,7.5,1301,1357,56,NA,357,DAYTON,DAYTON,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,109.32551
3896738,922b38b35f1b4532aa6cea22c1913f64,2019,2018,2019-07-30T00:00:00Z,10,MEG,SMEGSR00248**C,S,SR,00248,*,UP,0.58,9.15,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,18,24,99,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,860,23,NA,165,NA,NA,OLIVE,OLIVE,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,17658.829695
3896740,d2cc714e85a54ab29bf3a1cf3e8d8cc9,2019,2018,2019-06-11T00:00:00Z,7,MIA,SMIASR00185**C,S,SR,00185,*,UP,9.61,9.9,N,4,99759,URBAN,NA,4,NA,3,NA,U,I,G,FLEX,42,42,97,3.4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4846,4961,114,NA,115,PIQUA,PIQUA,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,614.046085
3896743,9f6b084a993847f898a25a2cf3614a33,2019,2018,2019-06-19T00:00:00Z,11,HOL,SHOLSR00093**C,S,SR,00093,*,UP,0,0.59,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,20,26,49,51.4,24.8,30.8,8,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,4.8,HF,8,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,MF,7.35,2741,3052,310,NA,146,BALTIC,BALTIC,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1250.252599
3896748,e15e5d48e11645608f48abf4b0f816be,2019,2018,2019-07-16T00:00:00Z,11,JEF,SJEFSR00152**C,S,SR,00152,*,UP,5.6,6.18,N,5,99999,RURAL,NA,2,NA,3,NA,G,R,G,FLEX,28,28,49,51.3,28.6,30.9,5.6,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,HO,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.8,NA,NA,MO,4,NA,NA,NA,NA,NA,NA,NA,NA,MO,3,MF,5.6,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,4.9,NA,NA,NA,NA,HF,10.5,1957,2074,117,NA,161,SMITHFIELD,SMITHFIELD,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1205.330419
3896750,edb6259f21b140d5bc58b50a847dd642,2019,2018,2019-04-17T00:00:00Z,8,BUT,SBUTSR00129**C,S,SR,00129,*,UP,14.36,14.71,N,4,16885,URBAN,NA,4,NA,3,NA,U,N,G,COMP,80,80,65,34.8,7.8,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3,NA,NA,NA,NA,ME,4.8,MO,1.8,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,HO,5,ME,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27063,29158,2094,NA,389,HAMILTON,HAMILTON,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,723.819829
3896752,5238fe68560a49f6b95a013bdc02b560,2019,2018,2019-06-05T00:00:00Z,7,CLA,SCLASR00056**C,S,SR,00056,*,UP,0,4.13,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,20,36,82,17.95,12.45,10.25,4.2,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,4.2,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,5.25,1718,1809,90,NA,119,NA,NA,PLEASANT,PLEASANT,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,8673.054526
3896755,6d51f7d181c14ab38d51f8a26277669d,2019,2018,2019-04-02T00:00:00Z,4,MAH,SMAHIR00076*KC,S,IR,00076,*,UP,15.44,17,Y,1,99999,RURAL,NA,4,NA,1,N,NA,P,G,COMP,48,84,79,20.74,6.24,13.44,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,MF,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.4,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18909,25577,6668,NA,72,NA,NA,SPRINGFIELD,SPRINGFIELD,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,3310.526848
3896759,b68d6943d5a5486282028631e16e5c5c,2019,2018,2019-06-14T00:00:00Z,7,MOT,SMOTIR00070**N,S,IR,00070,*,DOWN,15.07,15.53,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,98,1.9,0.4,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,BUTLER,BUTLER,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,970.887804
3896761,0d8d28ae475845fe911259f049b4cf13,2019,2018,2019-09-17T00:00:00Z,1,DEF,SDEFUS00024**C,S,US,00024,*,UP,3.47,7.37,Y,2,99720,URBAN,NA,4,NA,1,H,P,I,G,FLEX,48,76,81,18.95,8.45,7.45,3,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,6,LE,3,NA,NA,LO,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,3,11446,17941,6494,550088,92,NA,NA,NOBLE,NOBLE,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,8350.305308
3896762,0f16c503baf04ef5948bd3cf36b1ff52,2019,2018,2019-04-15T00:00:00Z,3,LOR,SLORUS00020**N,S,US,00020,*,DOWN,16.16,16.92,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,68,31.62,8.92,13.12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,4,NA,NA,NA,NA,MO,1.92,HO,3,NA,NA,NA,NA,MO,1.5,O,3,NA,NA,NA,NA,MO,3,LE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,EATON,EATON,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1405.684884
3896763,8213a1b5633344be96a2abc04c671695,2019,2018,2019-08-13T00:00:00Z,4,SUM,SSUMIR00077**C,S,IR,00077,*,UP,10.52,11.79,Y,1,00766,URBAN,NA,6,NA,1,N,P,P,G,COMP,72,108,73,27,8.84,11.6,2.4,NA,NA,NA,NA,NA,NA,NA,NA,MO,4,NA,NA,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,LO,0.64,HO,3,NA,NA,NA,NA,MO,1.5,O,3,NA,NA,NA,NA,LO,1.5,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111536,121411,9875,NA,83,AKRON,AKRON,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,2692.825616
3896766,0a39e5b0660041df8253467a3025ff7d,2019,2018,2019-08-12T00:00:00Z,9,JAC,SJACSR00327**C,S,SR,00327,*,UP,9.79,10.26,N,5,99739,URBAN,NA,2,NA,3,NA,U,R,G,FLEX,24,61,99,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3961,4141,179,NA,213,WELLSTON,WELLSTON,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,971.655734
3896767,e0b6dad511544ff6ab421af6454be166,2019,2018,2019-05-20T00:00:00Z,2,WOO,SWOOIR00475**C,S,IR,00475,*,UP,0.86,1.65,Y,1,87868,URBAN,NA,4,NA,1,N,P,P,G,COMP,48,76,91,8.9,1.44,2.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,0.8,NA,NA,NA,NA,LO,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46475,56864,10388,5374397,69,PERRYSBURG,PERRYSBURG,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1698.447094
3896768,0260f957be294a1083e0dd74d6b0c493,2019,2018,2019-09-10T00:00:00Z,6,FRA,SFRASR00317**C,S,SR,00317,*,UP,16.96,17.3,Y,3,19234,URBAN,NA,4,NA,1,N,U,L,G,FLEX,48,48,73,27.3,12.5,10.5,7,NA,NA,NA,NA,HO,5,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,3,ME,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,3,35543,37892,2349,388639,230,GAHANNA,GAHANNA,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,745.873317
3896769,684517c1c10241368c75b448d6b22f53,2019,2018,2019-03-27T00:00:00Z,2,WIL,SWILUS00127**C,S,US,00127,*,UP,3.5,3.94,Y,3,99709,URBAN,NA,4,NA,3,N,U,P,G,COMP,54,54,59,41.3,9.4,16,3,NA,NA,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,HO,3.2,HO,3,NA,NA,NA,NA,MO,1.5,O,3,NA,NA,NA,NA,HF,8,LE,3,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9826,10737,910,NA,168,BRYAN,BRYAN,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,943.797025
3896771,38d824d2b21a4dfb937e194cfbb5b55e,2019,2018,2019-07-23T00:00:00Z,4,STA,SSTAUS00062**C,S,US,00062,*,UP,3.96,5.47,N,4,99999,RURAL,NA,2,NA,3,NA,G,L,G,FLEX,24,28,99,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3426,3694,268,NA,115,NA,NA,SUGAR CREEK,SUGAR CREEK,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,3211.653983
3896772,74c751d03e754098a6c39334d0ae9063,2019,2018,2019-09-17T00:00:00Z,1,DEF,SDEFSR00111**C,S,SR,00111,*,UP,6.3,6.68,N,4,99720,URBAN,NA,2,NA,3,NA,U,R,G,FLEX,37,37,74,26.45,11.45,11.25,4.2,NA,NA,NA,NA,LE,4,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,3,MO,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,5.25,10199,10322,122,38865,184,DEFIANCE,DEFIANCE,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,813.605129
3896773,5afb6983c40d4410aba11025ecb699a3,2019,2018,2019-05-22T00:00:00Z,3,RIC,SRICUS00042*DC,S,US,00042,*,UP,0,0.11,N,3,54091,URBAN,NA,3,NA,3,NA,U,T,G,COMP,30,31,99,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353,1533,179,68963,145,MANSFIELD,MANSFIELD,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,232.520985
3896775,e2c066593e8a4d4b9eed07888fefbf20,2019,2018,2019-03-19T00:00:00Z,7,LOG,SLOGUS00033**C,S,US,00033,*,UP,6.75,10.81,N,3,99999,RURAL,NA,2,NA,2,N,G,P,G,COMP,24,36,93,6.88,0,2.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7696,9300,1603,NA,43,NA,NA,MCARTHUR,MCARTHUR,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,8580.006396
3896778,13e6dc5c3cd0430ba0eaac83eaa89b21,2019,2018,2019-04-03T00:00:00Z,2,WIL,SWILIR00080*KN,S,IR,00080,*,DOWN,14.85,22.21,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,70,30.02,8.32,15.52,2.4,NA,NA,NA,NA,NA,NA,NA,NA,MO,4,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,MO,1.92,HO,3,NA,NA,NA,NA,LF,1.6,NA,NA,NA,NA,NA,NA,HO,5,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,JEFFERSON,JEFFERSON,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,15782.879773
3896780,1a440e3b7ec84aab99507b91a0e243aa,2019,2018,2019-07-16T00:00:00Z,11,TUS,STUSUS00250**C,S,US,00250,*,UP,21.37,21.52,Y,2,99723,URBAN,NA,4,NA,1,N,P,NA,D,JTCP,48,88,74,25.8,6,13.8,0,NA,NA,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,3.2,NA,NA,MO,2.1,MO,2.8,NA,NA,NA,NA,NA,NA,HF,8,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,4,NA,NA,NA,NA,LF,1.2,NA,NA,NA,NA,NA,NA,NA,NA,20767,22723,1956,NA,206,UHRICHSVILLE,UHRICHSVILLE,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,315.555904
