OBJECTID,NLFID,COUNTY_CD,ROUTE_TYPE,ROUTE_NBR,CTL_BEGIN,CTL_END,TRANS_ID_DESCRIPTION,DIRECTION_OF_TRAVEL,ODOT_DISTRICT,DIVIDED_HWY,TRANS_ID_EXTENSION_CD,GAS_TAX_MILEAGE,JURISDICTION,PERP_YEAR_NBR,PRIMARY_IND,STREET_DIR_SUFFIX,STREET_DIRECTION_PREFIX,STREET_NAME_TXT,STREET_SPEC_SUFFIX,STREET_SUFFIX,LRS_CURRENT_SEGMENT_ID,ACCESS_CONTROL,BASE_LT_TYPE,BASE_RT_TYPE,FAP_IND,FED_AID_ROUTE,FUNCTION_CLASS,HPMS_SAMPLE_ID,LANES,LAST_CONSTRUCTION_DATE,LAST_RESURFACING_DATE,MAINTENANCE_AUTHORITY,MEDIAN_TYPE,MEDIAN_WIDTH,NHS,NHS_INTERMODAL,OWNERSHIP,PRIORITY_SYSTEM,SCENIC_BYWAYS,SCENIC_BYWAYS_ROUTE_ID,SHLD_LT_IN_PVD_WIDTH,SHLD_LT_OUT_PVD_WIDTH,SHLD_LT_TOTAL_WIDTH,SHLD_RT_IN_PVD_WIDTH,SHLD_RT_OUT_PVD_WIDTH,SHLD_RT_TOTAL_WIDTH,SHOULDER_TYPE,SURFACE_LT_WIDTH,SURFACE_RT_WIDTH,SURFACE_TYPE_LEFT,SURFACE_TYPE_RIGHT,TRUCK_ROUTE_IND,URBAN_AREA_CODE,LRS_EVENT_SEGMENT_ID,SPEED_LIMIT_NBR,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
5792437,CALLCR00013**C,ALL,CR,00013,4.023,4.078,*,NA,1,N,*,M,C,2018,Y,NA,NA,MCCLAIN,NA,RD,20722072,NA,NA,NA,N,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,49852,8af3a8006e03f452016e03fbf6b86019,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,117.988211
5796487,CALLCR00014**C,ALL,CR,00014,0,1.004,*,NA,1,N,*,SC,C,2018,Y,NA,NA,AUGLAIZE,NA,RD,20722073,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,G,G,N,99999,8af3a8006e03f452016e03fbf6c8601a,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2126.072584
5794237,CALLCR00014**C,ALL,CR,00014,1.004,2.006,*,NA,1,N,*,SC,C,2018,Y,NA,NA,AUGLAIZE,NA,RD,20722074,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,G,G,N,99999,8af3a8006e03f452016e03fbf6d7601b,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2122.831128
5796710,CALLCR00015**C,ALL,CR,00015,0,0.781,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722075,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf6f6601c,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1661.25864
5795280,CALLCR00015**C,ALL,CR,00015,0.781,1.541,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722076,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf6f6601d,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1618.338836
5794694,CALLCR00015**C,ALL,CR,00015,1.541,2.011,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722077,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf6f6601e,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,998.374359
5796944,CALLCR00015**C,ALL,CR,00015,2.011,2.043,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722078,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf706601f,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,68.824529
5793270,CALLCR00015**C,ALL,CR,00015,2.043,2.547,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722079,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf7066020,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1073.132643
5793987,CALLCR00015**C,ALL,CR,00015,2.547,3.52,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722080,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf7066021,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2069.614542
5795672,CALLCR00015**C,ALL,CR,00015,3.52,3.561,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722081,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,99999,8af3a8006e03f452016e03fbf7166022,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,88.132765
5793007,CALLCR00015**C,ALL,CR,00015,3.561,4.525,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722082,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,99999,8af3a8006e03f452016e03fbf7166023,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2051.388728
5796256,CALLCR00015**C,ALL,CR,00015,4.525,4.572,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722083,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,99999,8af3a8006e03f452016e03fbf7166024,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,99.240317
5796027,CALLCR00015**C,ALL,CR,00015,4.572,5.532,*,NA,1,N,*,SC,C,2018,Y,NA,S,HARDIN,NA,RD,20722084,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,G,G,N,99999,8af3a8006e03f452016e03fbf7166025,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2044.322501
5795253,CALLCR00024**C,ALL,CR,00024,0,0.495,*,NA,1,N,*,C,C,2018,Y,NA,NA,LANDECK,NA,RD,20722085,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,K,K,N,99999,8af3a8006e03f452016e03fbf7356026,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1051.895154
5793701,CALLCR00024**C,ALL,CR,00024,0.495,0.629,*,NA,1,N,*,C,C,2018,Y,NA,NA,LANDECK,NA,RD,20722086,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7356027,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,285.2066
5796000,CALLCR00024**C,ALL,CR,00024,0.629,0.7,*,NA,1,N,*,C,C,2018,Y,NA,NA,LANDECK,NA,RD,20722087,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7456028,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,149.244565
5792778,CALLCR00024**C,ALL,CR,00024,0.7,0.987,*,NA,1,N,*,C,C,2018,Y,NA,NA,LANDECK,NA,RD,20722088,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7456029,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,609.247279
5795418,CALLCR00024**C,ALL,CR,00024,0.987,2.004,*,NA,1,N,*,C,C,2018,Y,NA,NA,LANDECK,NA,RD,20722089,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf745602a,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2160.066617
5795023,CALLCR00024**C,ALL,CR,00024,2.004,2.505,*,NA,1,N,*,C,C,2018,Y,NA,NA,LANDECK,NA,RD,20722090,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf764602b,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1062.858222
5796460,CALLCR00024**C,ALL,CR,00024,2.505,3.275,*,NA,1,N,*,C,C,2018,Y,NA,NA,LANDECK,NA,RD,20722091,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf764602c,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1637.005331
5792262,CALLCR00025**C,ALL,CR,00025,0,0.499,*,NA,1,N,*,C,C,2018,Y,NA,NA,BLOOMLOCK,NA,RD,20722092,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf773602d,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1059.074827
5796683,CALLCR00025**C,ALL,CR,00025,0.499,0.989,*,NA,1,N,*,C,C,2018,Y,NA,NA,BLOOMLOCK,NA,RD,20722093,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf783602e,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1039.893434
5797039,CALLCR00025**C,ALL,CR,00025,0.989,1.373,*,NA,1,N,*,C,C,2018,Y,NA,NA,BLOOMLOCK,NA,RD,20722094,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf783602f,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,815.798385
5794047,CALLCR00025**C,ALL,CR,00025,1.373,2.007,*,NA,1,N,*,C,C,2018,Y,NA,NA,BLOOMLOCK,NA,RD,20722095,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7836030,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1344.006483
5794667,CALLCR00025**C,ALL,CR,00025,2.007,2.504,*,NA,1,N,*,C,C,2018,Y,NA,NA,BLOOMLOCK,NA,RD,20722096,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7936031,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1055.558375
5795480,CALLCR00025**C,ALL,CR,00025,2.504,3.003,*,NA,1,N,*,C,C,2018,Y,NA,NA,BLOOMLOCK,NA,RD,20722097,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7936032,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1058.7781
5793243,CALLCR00027**C,ALL,CR,00027,0,0.783,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722098,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7b26033,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1661.086145
5792428,CALLCR00027**C,ALL,CR,00027,0.783,0.79,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722099,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7b26034,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,14.829647
5796064,CALLCR00027**C,ALL,CR,00027,0.79,1.274,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722100,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7b26035,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1027.444334
5794444,CALLCR00027**C,ALL,CR,00027,1.274,1.656,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722101,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7c26036,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,810.456036
5793466,CALLCR00027**C,ALL,CR,00027,1.656,1.785,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722102,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf7d16037,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,274.004477
5795287,CALLCR00027**C,ALL,CR,00027,1.785,2.782,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722103,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf84e6038,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2115.783498
5796229,CALLCR00027**C,ALL,CR,00027,2.782,3.538,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722104,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf8cb6039,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1602.686229
5797200,CALLCR00027**C,ALL,CR,00027,3.538,4.041,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722105,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf8db603a,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1068.255614
5794210,CALLCR00027**C,ALL,CR,00027,4.041,4.79,*,NA,1,N,*,C,C,2018,Y,NA,NA,ZION CHURCH,NA,RD,20722106,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf8db603b,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1590.246709
5796673,CALLCR00028**C,ALL,CR,00028,0,0.495,*,NA,1,N,*,C,C,2018,Y,NA,NA,WEST UNION,NA,RD,20722107,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf8fa603c,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1051.04093
5794310,CALLCR00028**C,ALL,CR,00028,0.495,2.006,*,NA,1,N,*,C,C,2018,Y,NA,NA,WEST UNION,NA,RD,20722108,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf8fa603d,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,3205.887499
5793499,CALLCR00028**C,ALL,CR,00028,2.006,2.503,*,NA,1,N,*,C,C,2018,Y,NA,NA,WEST UNION,NA,RD,20722109,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,K,K,N,99999,8af3a8006e03f452016e03fbf8fa603e,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1053.647417
5792647,CALLCR00028**C,ALL,CR,00028,2.503,2.99,*,NA,1,N,*,C,C,2018,Y,NA,NA,WEST UNION,NA,RD,20722110,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,K,K,N,99999,8af3a8006e03f452016e03fbf90a603f,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1032.609871
5795865,CALLCR00035**C,ALL,CR,00035,0,1.006,*,NA,1,N,*,C,C,2018,Y,NA,NA,KOLTER,NA,RD,20722111,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9196040,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2132.643349
5792296,CALLCR00035**C,ALL,CR,00035,1.006,1.979,*,NA,1,N,*,C,C,2018,Y,NA,NA,KOLTER,NA,RD,20722112,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9196041,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2061.69856
5796095,CALLCR00035**C,ALL,CR,00035,1.979,2.006,*,NA,1,N,*,C,C,2018,Y,NA,NA,KOLTER,NA,RD,20722113,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,G,G,N,99999,8af3a8006e03f452016e03fbf9196042,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,58.969581
5796611,CALLCR00035**C,ALL,CR,00035,2.006,2.516,*,NA,1,N,*,C,C,2018,Y,NA,NA,KOLTER,NA,RD,20722114,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf9296043,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1079.390212
5794657,CALLCR00035**C,ALL,CR,00035,2.516,2.716,*,NA,1,N,*,C,C,2018,Y,NA,NA,KOLTER,NA,RD,20722115,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf9296044,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,424.922271
5795513,CALLCR00035**C,ALL,CR,00035,2.716,2.729,*,NA,1,N,*,SC,C,2018,Y,NA,NA,KOLTER,NA,RD,20722116,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf9296045,25,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,28.105787
5794243,CALLCR00035**C,ALL,CR,00035,2.729,2.862,*,NA,1,N,*,C,C,2018,Y,NA,NA,KOLTER,NA,RD,20722117,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf9396046,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,282.389345
5794079,CALLCR00035**C,ALL,CR,00035,2.862,4.124,*,NA,1,N,*,C,C,2018,Y,NA,NA,KOLTER,NA,RD,20722118,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,G,G,N,99999,8af3a8006e03f452016e03fbf9396047,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2676.763759
5792527,CALLCR00039**C,ALL,CR,00039,0,0.497,*,NA,1,N,*,C,C,2018,Y,NA,S,KILL,NA,RD,20722119,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbf9486048,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1057.183384
5792419,CALLCR00039**C,ALL,CR,00039,0.497,0.998,*,NA,1,N,*,C,C,2018,Y,NA,S,KILL,NA,RD,20722120,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbf9586049,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1068.315139
5792809,CALLCR00039**C,ALL,CR,00039,0.998,1.499,*,NA,1,N,*,C,C,2018,Y,NA,N,KILL,NA,RD,20722121,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbf958604a,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1068.153117
5796034,CALLCR00039**C,ALL,CR,00039,1.499,2.498,*,NA,1,N,*,C,C,2018,Y,NA,N,KILL,NA,RD,20722122,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbf958604b,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2127.792173
5795408,CALLCR00039**C,ALL,CR,00039,2.498,3.495,*,NA,1,N,*,C,C,2018,Y,NA,N,KILL,NA,RD,20722123,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbf967604c,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,2123.339427
5793396,CALLCR00039**C,ALL,CR,00039,3.495,4.002,*,NA,1,N,*,C,C,2018,Y,NA,N,KILL,NA,RD,20722124,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,K,K,N,99999,8af3a8006e03f452016e03fbf967604d,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1079.501615
5793852,CALLCR00039**C,ALL,CR,00039,4.002,4.501,*,NA,1,N,*,C,C,2018,Y,NA,N,KILL,NA,RD,20722125,NA,NA,NA,N,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,K,K,N,99999,8af3a8006e03f452016e03fbf967604e,45,TIMS@D31_AG,2020-01-15T19:07:39Z,TIMS@P31_AG,2020-01-15T19:07:39Z,1063.714244
