OBJECTID,ODOT_DISTRICT,NLFID,COUNTY_CD,COUNTY,ROUTE_TYPE,ROUTE_NBR,ROUTE_SUFFIX,CTL_BEGIN_NBR,CTL_END_NBR,STL_BEGIN_NBR,STL_END_NBR,BACKSTATION_CD,SECTION_LENGTH_NBR,NHS_CD,FUNCTIONAL_CLASS_CD,PRIMARY_SYSTEM_CD,POSTED_SPEED_NBR,FF_SPEED_NBR,TOTAL_LANES_NBR,LANE_WIDTH_NBR,CAPACITY_NBR,TOTAL_VOLUME_NBR,TRUCK_VOLUME_NBR,VMT_NBR,TRUCK_VMT_NBR,VOLUME_PER_LANE_NBR,CONGESTION_INDEX_NBR,VOLUME_CAPACITY_RATIO_NBR,PEAK_HOUR_NBR,VHT_NBR,CONGESTION_DELAY_NBR,PHYSICAL_DELAY_NBR,SPEED_LIMIT_DELAY_NBR,DELAY_RATIO_NBR,FWY_ART_NBR,DIRECTION_1_NBR,DIRECTION_2_NBR,MEDIAN_WIDTH_NBR,DIRECTION_1_HRS_NBR,DIRECTION_2_HRS_NBR,OVERRIDE_1_TXT,OVERRIDE_2_TXT,PKVMT_NBR,EXCEED_VMT_NBR,EXCEED_PKVMT_NBR,CAR_GROWTH_NBR,TRUCK_GROWTH_NBR,LOS_CD,EXD1Y1L_NBR,EXD2Y1L_NBR,EXD1Y1M_NBR,EXD2Y1M_NBR,EXD1Y1U_NBR,EXD2Y1U_NBR,EXD1Y2L_NBR,EXD2Y2L_NBR,EXD1Y2M_NBR,EXD2Y2M_NBR,EXD1Y2U_NBR,EXD2Y2U_NBR,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
1200630,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.328,19.357,19.328,19.357,NA,0.029,NA,5,G,25,21,2,24,2812,2818,71,82,2,1480,0.27,0.1,16,3.89,0,0.62,2.01,0,2,1,1,0,0,0,NA,NA,7,0,0,3,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,60.152089
1200631,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.357,19.435,19.357,19.435,NA,0.078,NA,5,G,25,21,2,24,2812,2818,71,220,6,1480,0.27,0.1,16,10.46,0,1.67,5.4,0,2,1,1,0,0,0,NA,NA,18,0,0,3,0,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,163.19224
1200632,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.435,19.522,19.435,19.522,NA,0.087,NA,5,G,25,22,2,52,3592,746,16,65,1,389,0.07,0.02,16,2.95,0,0.35,1.6,0,2,1,1,0,0,0,NA,NA,5,0,0,0,1.42,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,179.943304
1200633,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.522,19.548,19.522,19.548,NA,0.026,NA,5,G,25,22,2,52,3592,746,16,19,0,389,0.07,0.02,16,0.88,0,0.11,0.48,0,2,1,1,0,0,0,NA,NA,2,0,0,0,1.42,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,53.841462
1200634,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.548,19.552,19.548,19.552,NA,0.004,NA,5,G,25,19,2,20,2812,746,16,3,0,389,0.07,0.03,16,0.16,0,0.04,0.07,0,2,1,1,0,0,0,NA,NA,0,0,0,0,1.42,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,8.295435
1200635,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.552,19.695,19.552,19.695,NA,0.143,NA,5,G,35,31,2,20,2812,746,16,107,2,389,0.07,0.03,16,3.44,0,0.39,1.41,0,2,1,1,0,0,0,NA,NA,9,0,0,0,1.42,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,295.926685
1200636,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.695,19.712,19.695,19.712,NA,0.017,NA,5,G,35,31,2,20,2812,746,16,13,0,389,0.07,0.03,16,0.41,0,0.05,0.17,0,2,1,1,0,0,0,NA,NA,1,0,0,0,1.42,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,35.309879
1200637,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,19.712,20.073,19.712,20.073,NA,0.361,NA,5,G,50,42,2,20,2812,746,16,269,6,389,0.07,0.03,16,6.41,0,1.03,1.24,0,2,1,1,0,0,0,NA,NA,22,0,0,0.39,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,748.486878
1200638,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,20.073,20.362,20.073,20.362,NA,0.289,NA,5,G,50,42,2,20,2812,746,16,216,5,389,0.07,0.03,16,5.13,0,0.82,1,0,2,1,1,0,0,0,NA,NA,18,0,0,0.39,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,600.311983
1200639,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,20.362,20.459,20.362,20.459,NA,0.097,NA,5,G,50,42,2,20,2812,746,16,72,2,389,0.07,0.03,16,1.72,0,0.28,0.33,0,2,1,1,0,0,0,NA,NA,6,0,0,0.39,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,200.926133
1200640,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,20.459,21.459,20.459,21.459,NA,1,NA,5,G,55,45,2,20,2812,496,25,496,25,273,0.05,0.02,16,11.07,0,2.01,1.39,0,2,1,1,0,0,0,NA,NA,41,0,0,0,7.09,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2074.498938
1200641,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,21.459,22.459,21.459,22.459,NA,1,NA,5,G,55,45,2,20,2812,496,25,496,25,273,0.05,0.02,16,11.07,0,2.01,1.39,0,2,1,1,0,0,0,NA,NA,41,0,0,0,7.09,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2074.999513
1200642,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,22.459,23.459,22.459,23.459,NA,1,NA,5,G,55,45,2,20,2812,496,25,496,25,273,0.05,0.02,16,11.07,0,2.01,1.39,0,2,1,1,0,0,0,NA,NA,41,0,0,0,7.09,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2075.595486
1200643,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,23.459,24.459,23.459,24.459,NA,1,NA,5,G,55,45,2,20,2812,496,25,496,25,273,0.05,0.02,16,11.07,0,2.01,1.39,0,2,1,1,0,0,0,NA,NA,41,0,0,0,7.09,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2074.621673
1200644,09,SADASR00136**C,ADA,ADAMS,SR,00136,*,24.459,25.14,24.459,25.14,NA,0.681,NA,5,G,55,45,2,20,2812,496,25,338,17,273,0.05,0.02,16,7.54,0,1.37,0.95,0,2,1,1,0,0,0,NA,NA,28,0,0,0,7.09,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1413.317198
1200645,09,SADASR00137**C,ADA,ADAMS,SR,00137,*,0,0.143,0,0.143,NA,0.143,NA,6,G,35,29,2,20,2812,826,16,118,2,429,0.08,0.03,16,4.09,0,0.7,1.56,0,2,1,1,0,0,0,NA,NA,10,0,0,0,0.28,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,296.013226
1200646,09,SADASR00137**C,ADA,ADAMS,SR,00137,*,0.143,0.167,0.143,0.167,NA,0.024,NA,6,G,35,29,2,20,2812,826,16,20,0,429,0.08,0.03,16,0.69,0,0.12,0.26,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0.28,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,48.131719
1200647,09,SADASR00137**C,ADA,ADAMS,SR,00137,*,0.167,0.203,0.167,0.203,NA,0.036,NA,6,G,35,29,2,20,2812,826,16,30,1,429,0.08,0.03,16,1.03,0,0.18,0.39,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0.28,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,75.324177
1200648,09,SADASR00137**C,ADA,ADAMS,SR,00137,*,0.203,0.381,0.203,0.381,NA,0.178,NA,6,G,35,29,2,20,2812,826,16,147,3,429,0.08,0.03,16,5.09,0,0.87,1.95,0,2,1,1,0,0,0,NA,NA,12,0,0,0,0.28,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,367.864372
1200649,09,SADASR00137**C,ADA,ADAMS,SR,00137,*,0.381,1.381,0.381,1.381,NA,1,NA,6,G,55,37,2,20,2812,826,16,826,16,429,0.08,0.03,16,22.41,0,7.33,2.32,0,2,1,1,0,0,0,NA,NA,68,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2068.732863
1200650,09,SADASR00137**C,ADA,ADAMS,SR,00137,*,1.381,2.381,1.381,2.381,NA,1,NA,6,G,55,37,2,20,2812,826,16,826,16,429,0.08,0.03,16,22.41,0,7.33,2.32,0,2,1,1,0,0,0,NA,NA,68,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2069.094824
1200651,09,SADASR00137**C,ADA,ADAMS,SR,00137,*,2.381,3.381,2.381,3.381,NA,1,NA,6,G,55,37,2,20,2812,826,16,826,16,429,0.08,0.03,16,22.41,0,7.33,2.32,0,2,1,1,0,0,0,NA,NA,68,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2069.204938
1200652,09,SADASR00137**C,ADA,ADAMS,SR,00137,*,3.381,3.56,3.381,3.56,NA,0.179,NA,6,G,55,37,2,20,2812,826,16,148,3,429,0.08,0.03,16,4.01,0,1.31,0.42,0,2,1,1,0,0,0,NA,NA,12,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,370.544709
1200653,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,0,0.322,0,0.322,NA,0.322,NA,7,G,55,37,2,14,2812,818,29,263,9,438,0.08,0.03,16,7.1,0,2.32,0.73,0,2,1,1,0,0,0,NA,NA,22,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,665.70631
1200654,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,0.322,1.322,0.322,1.322,NA,1,NA,5,G,55,45,2,20,2812,818,29,818,29,438,0.08,0.03,16,18.13,0,3.3,2.28,0,2,1,1,0,0,0,NA,NA,68,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2062.404239
1200655,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,1.322,1.584,1.322,1.584,NA,0.262,NA,5,G,55,45,2,20,2812,818,29,214,8,438,0.08,0.03,16,4.75,0,0.86,0.6,0,2,1,1,0,0,0,NA,NA,18,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,540.101367
1200656,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,1.584,2.584,1.584,2.584,NA,1,NA,5,G,55,45,2,20,2812,818,29,818,29,438,0.08,0.03,16,18.13,0,3.3,2.28,0,2,1,1,0,0,0,NA,NA,68,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2066.391917
1200657,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,2.584,3.584,2.584,3.584,NA,1,NA,5,G,55,45,2,20,2812,818,29,818,29,438,0.08,0.03,16,18.13,0,3.3,2.28,0,2,1,1,0,0,0,NA,NA,68,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2060.297979
1200658,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,3.584,3.89,3.584,3.89,NA,0.306,NA,5,G,55,45,2,20,2812,818,29,250,9,438,0.08,0.03,16,5.55,0,1.01,0.7,0,2,1,1,0,0,0,NA,NA,21,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,632.688327
1200659,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,3.89,4.89,3.89,4.89,NA,1,NA,5,G,55,45,2,20,2812,818,29,818,29,438,0.08,0.03,16,18.13,0,3.3,2.28,0,2,1,1,0,0,0,NA,NA,68,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2067.808557
1200660,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,4.89,5.89,4.89,5.89,NA,1,NA,5,G,55,45,2,20,2812,818,29,818,29,438,0.08,0.03,16,18.13,0,3.3,2.28,0,2,1,1,0,0,0,NA,NA,68,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2064.787881
1200661,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,5.89,6.68,5.89,6.68,NA,0.79,NA,5,G,55,45,2,20,2812,832,22,657,17,438,0.08,0.03,16,14.61,0,2.66,1.84,0,2,1,1,0,0,0,NA,NA,54,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1633.276788
1200662,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,6.68,7.084,6.68,7.084,NA,0.404,NA,5,G,55,45,2,20,2812,832,22,336,9,438,0.08,0.03,16,7.47,0,1.36,0.94,0,2,1,1,0,0,0,NA,NA,28,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,836.258814
1200663,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,7.084,7.257,7.084,7.257,NA,0.173,NA,5,G,35,31,2,20,2812,832,22,144,4,438,0.08,0.03,16,4.64,0,0.53,1.9,0,2,1,1,0,0,0,NA,NA,12,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,357.330176
1200664,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,7.407,7.475,7.407,7.475,NA,0.068,NA,5,G,25,21,2,26,2812,3738,228,254,16,2097,0.38,0.14,16,12.09,0,1.94,6.25,0,2,1,1,0,0,0,NA,NA,21,0,0,0.97,1.48,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,141.061911
1200665,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,7.475,7.5,7.475,7.5,NA,0.025,NA,5,G,25,19,2,20,2812,3738,228,93,6,2097,0.38,0.14,16,4.91,0,1.18,2.3,0,2,1,1,0,0,0,NA,NA,8,0,0,1.48,1.56,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,51.378436
1200666,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,7.5,7.695,7.5,7.695,NA,0.195,NA,5,G,35,31,2,20,2812,3738,228,729,44,2097,0.38,0.14,16,23.49,0,2.69,9.6,0,2,1,1,0,0,0,NA,NA,60,0,0,1.48,1.56,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,403.171917
1200667,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,7.695,7.964,7.695,7.964,NA,0.269,NA,5,G,50,42,2,20,2812,3738,228,1006,61,2097,0.38,0.14,16,23.92,0,3.83,4.64,0,2,1,1,0,0,0,NA,NA,83,0,0,1.48,1.56,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,556.524303
1200668,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,7.964,7.975,7.964,7.975,NA,0.011,NA,5,G,55,45,2,20,2812,3738,228,41,3,2097,0.38,0.14,16,0.91,0,0.17,0.11,0,2,1,1,0,0,0,NA,NA,3,0,0,1.48,1.56,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,22.761702
1200669,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,7.975,8.975,7.975,8.975,NA,1,NA,5,G,55,45,2,20,2812,3738,228,3738,228,2097,0.38,0.14,16,83,0,15.09,10.45,0,2,1,1,0,0,0,NA,NA,310,0,0,1.48,1.56,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2068.506965
1200670,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,8.975,9.975,8.975,9.975,NA,1,NA,5,G,55,45,2,20,2812,2936,77,2936,77,1545,0.28,0.11,16,65.16,0,11.85,8.2,0,2,1,1,0,0,0,NA,NA,243,0,0,0.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2070.765619
1200671,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,9.975,10.975,9.975,10.975,NA,1,NA,5,G,55,45,2,20,2812,2936,77,2936,77,1545,0.28,0.11,16,65.16,0,11.85,8.2,0,2,1,1,0,0,0,NA,NA,243,0,0,0.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2071.948251
1200672,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,10.975,11.456,10.975,11.456,NA,0.481,NA,5,G,55,45,2,20,2812,2936,77,1412,37,1545,0.28,0.11,16,31.34,0,5.7,3.94,0,2,1,1,0,0,0,NA,NA,117,0,0,0.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,995.767841
1200673,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,11.456,12.456,11.456,12.456,NA,1,NA,5,G,55,45,2,20,2812,2936,77,2936,77,1545,0.28,0.11,16,65.16,0,11.85,8.2,0,2,1,1,0,0,0,NA,NA,243,0,0,0.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2071.866799
1200674,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,12.456,13.456,12.456,13.456,NA,1,NA,5,G,55,45,2,20,2812,2936,77,2936,77,1545,0.28,0.11,16,65.16,0,11.85,8.2,0,2,1,1,0,0,0,NA,NA,243,0,0,0.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2072.32907
1200675,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,13.456,14.456,13.456,14.456,NA,1,NA,5,G,55,45,2,20,2812,2936,77,2936,77,1545,0.28,0.11,16,65.16,0,11.85,8.2,0,2,1,1,0,0,0,NA,NA,243,0,0,0.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2071.880356
1200676,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,14.456,14.563,14.456,14.563,NA,0.107,NA,5,G,55,45,2,20,2812,2936,77,314,8,1545,0.28,0.11,16,6.97,0,1.27,0.88,0,2,1,1,0,0,0,NA,NA,26,0,0,0.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,222.842123
1200677,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,14.563,15.563,14.563,15.563,NA,1,NA,5,G,55,45,2,20,2812,2936,77,2936,77,1545,0.28,0.11,16,65.16,0,11.85,8.2,0,2,1,1,0,0,0,NA,NA,243,0,0,0.27,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2070.798766
1200678,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,15.563,16.563,15.563,16.563,NA,1,NA,5,G,55,45,2,20,2812,2936,77,2936,77,1545,0.28,0.11,16,65.16,0,11.85,8.2,0,2,1,1,0,0,0,NA,NA,243,0,0,0.51,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2074.015107
1200679,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,16.563,16.876,16.563,16.876,NA,0.313,NA,5,G,55,45,2,20,2812,4390,124,1374,39,2319,0.42,0.16,16,30.51,0,5.55,3.84,0,2,1,1,0,0,0,NA,NA,115,0,0,0.32,3.96,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,649.57127
1200680,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,16.876,16.881,16.876,16.881,NA,0.005,NA,5,G,50,42,2,20,2812,4390,124,22,1,2319,0.42,0.16,16,0.52,0,0.08,0.1,0,2,1,1,0,0,0,NA,NA,2,0,0,0.32,3.96,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,10.388098
1200681,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,16.881,16.92,16.881,16.92,NA,0.039,NA,5,G,50,42,2,20,2812,4390,124,171,5,2319,0.42,0.16,16,4.07,0,0.65,0.79,0,2,1,1,0,0,0,NA,NA,15,0,0,0.32,3.96,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,80.539639
1200682,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,16.92,17.045,16.92,17.045,NA,0.125,NA,5,G,50,40,2,20,2422,4390,124,549,16,2319,0.42,0.19,16,13.71,0,2.74,2.53,0,2,1,1,0,0,0,NA,NA,47,0,0,0.32,3.96,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,258.814021
1200683,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.045,17.061,17.045,17.061,NA,0.016,NA,5,G,50,40,2,20,2422,4390,124,70,2,2319,0.42,0.19,16,1.75,0,0.35,0.32,0,2,1,1,0,0,0,NA,NA,6,0,0,0.32,3.96,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,33.015988
1200684,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.061,17.076,17.061,17.076,NA,0.015,NA,5,G,35,26,2,20,2422,4390,124,66,2,2319,0.42,0.19,16,2.53,0,0.65,0.87,0,2,1,1,0,0,0,NA,NA,5,0,0,0.32,3.96,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,33.151341
1200685,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.076,17.197,17.076,17.197,NA,0.121,NA,5,G,35,26,2,20,2422,3992,64,483,8,2060,0.37,0.17,16,18.57,0,4.78,6.37,0,2,1,1,0,0,0,NA,NA,40,0,0,0.15,2.34,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,251.139226
1200686,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.197,17.256,17.197,17.256,NA,0.059,NA,5,G,35,28,2,24,2594,3992,64,236,4,2060,0.37,0.16,16,8.41,0,1.68,3.11,0,2,1,1,0,0,0,NA,NA,20,0,0,0.17,3.69,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,122.362941
1200687,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.256,17.338,17.256,17.338,NA,0.082,NA,5,G,35,28,2,24,2594,3992,64,327,5,2060,0.37,0.16,16,11.69,0,2.34,4.32,0,2,1,1,0,0,0,NA,NA,27,0,0,0.17,3.69,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,170.104405
